iter	RMSE
2926	0.1024595407
2927	0.1024354987
2928	0.1024004383
2929	0.1023932258
2930	0.1023758621
2931	0.1023591973
2932	0.102343431
2933	0.1023233944
2934	0.1022921891
2935	0.1022831082
2936	0.1022783179
2937	0.1022741039
2938	0.1022660551
2939	0.1022537646
2940	0.1022497854
2941	0.1022330339
2942	0.1022237332
2943	0.102195531
2944	0.1021782701
2945	0.1021687642
2946	0.1021599612
2947	0.1021272029
2948	0.1020907363
2949	0.1020719147
2950	0.1020692852
2951	0.1020663742
2952	0.1020198565
2953	0.1020021359
2954	0.101983437
2955	0.1019732937
2956	0.101955858
2957	0.101953946
2958	0.101946854
2959	0.1019233635
2960	0.1019071739
2961	0.1018687806
2962	0.1018557475
2963	0.1018521559
2964	0.1018131793
2965	0.1017980146
2966	0.101782461
2967	0.1017561312
2968	0.1017328834
2969	0.1017000718
2970	0.1016966845
2971	0.1016654119
2972	0.1016484512
2973	0.1016379663
2974	0.1016331059
2975	0.1015913253
2976	0.1015664888
2977	0.1015552246
2978	0.1015545426
2979	0.1015470959
2980	0.101535668
2981	0.1015173035
2982	0.1014942283
2983	0.1014591929
2984	0.1014441001
2985	0.1014129512
2986	0.1014100132
2987	0.1014084806
2988	0.1013938154
2989	0.1013661139
2990	0.1013505199
2991	0.1013331663
2992	0.1013172324
2993	0.1012741536
2994	0.1012366869
2995	0.1012289692
2996	0.1012239428
2997	0.1012094551
2998	0.1012053466
2999	0.1011647033
3000	0.101134932
3001	0.1011125218
3002	0.1010992142
3003	0.1010737302
3004	0.1010407421
3005	0.1010220711
3006	0.1010108408
3007	0.1010037689
3008	0.1009999101
3009	0.1009822707
3010	0.1009752377
3011	0.1009567071
3012	0.1009127609
3013	0.1008930234
3014	0.1008630424
3015	0.1008432762
3016	0.1008361704
3017	0.1008055456
3018	0.1007680116
3019	0.1007552198
3020	0.100751166
3021	0.1007471536
3022	0.100743315
3023	0.1007072183
3024	0.1007046683
3025	0.1006778867
3026	0.100659307
3027	0.1006546846
3028	0.1006522256
3029	0.1006244798
3030	0.1005997156
3031	0.1005937172
3032	0.1005550746
3033	0.1005434686
3034	0.1005175314
3035	0.100515259
3036	0.1005077693
3037	0.1004911284
3038	0.1004710622
3039	0.1004471889
3040	0.1004388742
3041	0.1004230417
3042	0.1004063261
3043	0.1004057012
3044	0.1003652591
3045	0.1003556208
3046	0.100330256
3047	0.1003038353
3048	0.1002836027
3049	0.1002674971
3050	0.1002334147
3051	0.1002007891
3052	0.1001847057
3053	0.1001792594
3054	0.1001646384
3055	0.1001305815
3056	0.1001299865
3057	0.1001222671
3058	0.1001010256
3059	0.1000931466
3060	0.1000266786
3061	0.1000090338
3062	0.100006164
3063	0.09998520007
3064	0.09995510524
3065	0.09994482749
3066	0.0999264381
3067	0.09988898971
3068	0.09988263926
3069	0.09987424178
3070	0.09984609965
3071	0.09984044016
3072	0.09983516521
3073	0.09982627991
3074	0.09981079925
3075	0.09977398207
3076	0.09976037183
3077	0.09973331947
3078	0.09970474397
3079	0.09969768809
3080	0.09969160178
3081	0.09967276804
3082	0.09964919795
3083	0.09962126387
3084	0.09961644514
3085	0.09961127883
3086	0.09960240293
3087	0.09959977764
3088	0.09958947862
3089	0.099585414
3090	0.099571485
3091	0.09954942742
3092	0.0995373402
3093	0.09952315969
3094	0.09950376148
3095	0.09948169161
3096	0.09947672927
3097	0.09946911428
3098	0.09946803568
3099	0.09945333546
3100	0.09943092216
3101	0.09940573884
3102	0.09939393935
3103	0.09937307087
3104	0.09936960981
3105	0.09935664608
3106	0.09933944308
3107	0.09932603457
3108	0.09930155532
3109	0.09927394119
3110	0.09926355862
3111	0.09925304596
3112	0.09925055582
3113	0.09923087239
3114	0.09922954065
3115	0.09920756087
3116	0.09919860556
3117	0.09918231205
3118	0.09917024163
3119	0.09916926384
3120	0.09914650944
3121	0.09914563119
3122	0.09912120371
3123	0.09911960993
3124	0.09911501828
3125	0.09909670044
3126	0.09908748423
3127	0.09906785793
3128	0.09904600309
3129	0.09902576314
3130	0.09901819502
3131	0.09901731429
3132	0.09900489994
3133	0.09899342747
3134	0.09898136458
3135	0.09896337618
3136	0.09895412818
3137	0.09894038559
3138	0.09892835669
3139	0.09892353568
3140	0.0988946129
3141	0.0988855506
3142	0.0988703325
3143	0.09884743998
3144	0.09884361714
3145	0.09881256073
3146	0.09877997199
3147	0.09875933167
3148	0.09873225227
3149	0.09872366476
3150	0.09871301045
3151	0.09865384144
3152	0.09864636883
3153	0.09862965686
3154	0.09861973664
3155	0.09860456086
3156	0.09859528059
3157	0.0985875654
3158	0.09857189039
3159	0.09855267267
3160	0.09852699752
3161	0.0985212096
3162	0.09851957045
3163	0.09850209494
3164	0.09850101057
3165	0.09849192779
3166	0.098469287
3167	0.09845468671
3168	0.09844816595
3169	0.09842881644
3170	0.09841727948
3171	0.09840475753
3172	0.09838361308
3173	0.0983745518
3174	0.09836740183
3175	0.09834438503
3176	0.09832516208
3177	0.09829944931
3178	0.0982707222
3179	0.09823757733
3180	0.09821719162
3181	0.09820927937
3182	0.09820830881
3183	0.09819496824
3184	0.0981331863
3185	0.09811299543
3186	0.098092909
3187	0.09808612496
3188	0.09807971401
3189	0.09806375199
3190	0.09804183597
3191	0.09802005519
3192	0.09797138589
3193	0.09795107493
3194	0.09793389732
3195	0.09791406571
3196	0.0978968484
3197	0.09787575646
3198	0.09787047788
3199	0.09786580149
3200	0.09785255847
3201	0.09783841865
3202	0.0978211868
3203	0.09779455802
3204	0.0977933294
3205	0.09778122127
3206	0.09777599781
3207	0.09772648152
3208	0.09768319182
3209	0.0976639259
3210	0.09764178754
3211	0.09762962363
3212	0.09760346108
3213	0.09758580326
3214	0.09753897627
3215	0.09751359935
3216	0.09750680102
3217	0.09747675429
3218	0.09743533298
3219	0.0974273274
3220	0.09741356532
3221	0.09740036425
3222	0.09738520936
3223	0.09737754618
3224	0.09735825582
3225	0.09735022986
3226	0.09733879343
3227	0.09732865918
3228	0.09732179779
3229	0.09731827414
3230	0.09731239918
3231	0.09730181174
3232	0.09729437791
3233	0.09728570486
3234	0.09728124853
3235	0.09726163587
3236	0.09720777693
3237	0.09718975847
3238	0.09718499994
3239	0.0971600405
3240	0.0971548012
3241	0.09713191296
3242	0.09710013541
3243	0.09707734465
3244	0.09705014317
3245	0.09702486668
3246	0.09699124628
3247	0.09698153885
3248	0.09697473649
3249	0.09695782207
3250	0.09694313344
3251	0.09693842662
3252	0.09689515594
3253	0.09687318111
3254	0.09687137371
3255	0.09686565994
3256	0.09685658969
3257	0.09684380872
3258	0.09679583423
3259	0.09678173083
3260	0.09677555966
3261	0.09677086966
3262	0.09675016308
3263	0.09672849362
3264	0.09670756251
3265	0.09670718149
3266	0.09669160689
3267	0.09668951459
3268	0.09668161403
3269	0.09663533947
3270	0.09660527641
3271	0.09656675773
3272	0.09656025164
3273	0.09653933721
3274	0.0965384332
3275	0.09653586698
3276	0.09653055552
3277	0.09651941006
3278	0.09650083336
3279	0.0964830452
3280	0.09648186083
3281	0.09647105762
3282	0.09645071043
3283	0.09644515781
3284	0.09643102956
3285	0.09641962596
3286	0.09636852304
3287	0.09635403759
3288	0.096348284
3289	0.09632820254
3290	0.09632250562
3291	0.09629985573
3292	0.09629075879
3293	0.09628642441
3294	0.09628375255
3295	0.09625904902
3296	0.09623134059
3297	0.09622641237
3298	0.09621382775
3299	0.09621138165
3300	0.09620221182
3301	0.09618878602
3302	0.09616617359
3303	0.09613744471
3304	0.0961277334
3305	0.09611376246
3306	0.09609596438
3307	0.09608853225
3308	0.09607685391
3309	0.09606002616
3310	0.09605243114
3311	0.09604782867
3312	0.09600053884
3313	0.09598876657
3314	0.09597396365
3315	0.09595036804
3316	0.09594767908
3317	0.0959430073
3318	0.09593635744
3319	0.09589588964
3320	0.09586102268
3321	0.09583684002
3322	0.09582858857
3323	0.09582364042
3324	0.09581216492
3325	0.09580517505
3326	0.09577070862
3327	0.09576856003
3328	0.09576661331
3329	0.0957373796
3330	0.09572754795
3331	0.09571841254
3332	0.09568520946
3333	0.09566715953
3334	0.09562962276
3335	0.09561323876
3336	0.09559762269
3337	0.09559254628
3338	0.09557673936
3339	0.09555366298
3340	0.09554696399
3341	0.09553537171
3342	0.09552165854
3343	0.09549370766
3344	0.09547844627
3345	0.09546627062
3346	0.09545429718
3347	0.09544419822
3348	0.09543136119
3349	0.09541846018
3350	0.09541481497
3351	0.09540033299
3352	0.09537939593
3353	0.09536470848
3354	0.09534705419
3355	0.09530504461
3356	0.09529570438
3357	0.09527383009
3358	0.09525824946
3359	0.09525199916
3360	0.09524769096
3361	0.09524611722
3362	0.09519127624
3363	0.09518351319
3364	0.09517581608
3365	0.09516769132
3366	0.0951528906
3367	0.09512228843
3368	0.09509534895
3369	0.09505784104
3370	0.09502766649
3371	0.09499329813
3372	0.09498650867
3373	0.09497687277
3374	0.09492765255
3375	0.09492365021
3376	0.09490704427
3377	0.0948939877
3378	0.09486869087
3379	0.09484078719
3380	0.09482003395
3381	0.09480673886
3382	0.09480372388
3383	0.09479573845
3384	0.09478702646
3385	0.09477984414
3386	0.09476468747
3387	0.09474633258
3388	0.09472215272
3389	0.09472124451
3390	0.09468159998
3391	0.09466184787
3392	0.09465764656
3393	0.0946522075
3394	0.0946349274
3395	0.09462239872
3396	0.0946105785
3397	0.09460702296
3398	0.09458628487
3399	0.09458035815
3400	0.09457474537
3401	0.09457137359
3402	0.09456752133
3403	0.0945478337
3404	0.09453687534
3405	0.09451939124
3406	0.09447768075
3407	0.09443494672
3408	0.0944305084
3409	0.09442630656
3410	0.09441515452
3411	0.09437732852
3412	0.09436521747
3413	0.0943375707
3414	0.09431891645
3415	0.09430893528
3416	0.09426873786
3417	0.09426636069
3418	0.09425091263
3419	0.09423247146
3420	0.09421246249
3421	0.09419190595
3422	0.09417628319
3423	0.09417156558
3424	0.09415816173
3425	0.09415270572
3426	0.0941485779
3427	0.09413310439
3428	0.09410859915
3429	0.09407304238
3430	0.09403698354
3431	0.09403327603
3432	0.0940246577
3433	0.09402200737
3434	0.09401505519
3435	0.0940149626
3436	0.09397257794
3437	0.09393485163
3438	0.09392768424
3439	0.09391726267
3440	0.093912768
3441	0.09388243756
3442	0.09383791791
3443	0.09381815995
3444	0.09381057161
3445	0.09379498526
3446	0.09377533656
3447	0.09376422619
3448	0.09373676198
3449	0.0937222252
3450	0.09367972368
3451	0.09366836579
3452	0.09364400129
3453	0.0936306652
3454	0.09362241466
3455	0.0936196182
3456	0.09360605731
3457	0.09358829362
3458	0.09357799282
3459	0.09356551627
3460	0.09354967105
3461	0.09353402834
3462	0.09353278994
3463	0.09349032577
3464	0.09348867699
3465	0.09347857414
3466	0.09344184332
3467	0.09343668975
3468	0.09342236325
3469	0.09341111783
3470	0.0933786302
3471	0.09331769227
3472	0.09328202473
3473	0.09327346607
3474	0.09326200627
3475	0.09325786313
3476	0.09324250784
3477	0.09321942051
3478	0.09321019279
3479	0.09320598851
3480	0.09319133716
3481	0.09315387665
3482	0.09313464549
3483	0.09311187937
3484	0.09306867328
3485	0.09305721966
3486	0.09303806812
3487	0.09301891878
3488	0.0929930181
3489	0.09297318186
3490	0.09295850127
3491	0.09294492464
3492	0.09292965175
3493	0.09291817107
3494	0.09291156789
3495	0.09289290459
3496	0.09288163551
3497	0.09287787102
3498	0.09286896
3499	0.09284381095
3500	0.09282998192
3501	0.09282836691
3502	0.09281383362
3503	0.09280468222
3504	0.09279229774
3505	0.09278668145
3506	0.09277384356
3507	0.09277024211
3508	0.09275263936
3509	0.09273858187
3510	0.09271653331
3511	0.09269506859
3512	0.09267006678
3513	0.09265783765
3514	0.09263939109
3515	0.09263186659
3516	0.09262501326
3517	0.09262349177
3518	0.09260610446
3519	0.09258161541
3520	0.09255540586
3521	0.09254341845
3522	0.09253972502
3523	0.09253687487
3524	0.09252892356
3525	0.09251730998
3526	0.09250186316
3527	0.09248167218
3528	0.09245662543
3529	0.09243800329
3530	0.09243007408
3531	0.09240334747
3532	0.09238064139
3533	0.09236538813
3534	0.09234533176
3535	0.09233989947
3536	0.09231355681
3537	0.09230178146
3538	0.09227173408
3539	0.09225777907
3540	0.09224018605
3541	0.09223450183
3542	0.09219535895
3543	0.09217568594
3544	0.09217353197
3545	0.09217063058
3546	0.09215499771
3547	0.09214110503
3548	0.09213557647
3549	0.09211538477
3550	0.09210849155
3551	0.09210508362
3552	0.09208869482
3553	0.09204552896
3554	0.09201725425
3555	0.09199093836
3556	0.0919885652
3557	0.09196254696
3558	0.09195676519
3559	0.09193783215
3560	0.09192674803
3561	0.09190738858
3562	0.0918994806
3563	0.09189294445
3564	0.09187587601
3565	0.09186782468
3566	0.09186047011
3567	0.0918431328
3568	0.09182180631
3569	0.09180098448
3570	0.09176733984
3571	0.09175652622
3572	0.09174112853
3573	0.09172766269
3574	0.09171729457
3575	0.09170648106
3576	0.09170561571
3577	0.09168320231
3578	0.09166264236
3579	0.09164622995
3580	0.09162489042
3581	0.09161748738
3582	0.09161475208
3583	0.09160946091
3584	0.0915982353
3585	0.09158986477
3586	0.09158799759
3587	0.09157516677
3588	0.09155831254
3589	0.09152584595
3590	0.0915240668
3591	0.09150266066
3592	0.09148395303
3593	0.0914739341
3594	0.09145189634
3595	0.09144097179
3596	0.09142653592
3597	0.09141881996
3598	0.09141533881
3599	0.09141173297
3600	0.09140027822
3601	0.09138369306
3602	0.091357692
3603	0.09134707227
3604	0.0913424821
3605	0.09132621699
3606	0.09131015717
3607	0.09129932359
3608	0.09125713602
3609	0.09123564035
3610	0.09122571645
3611	0.09121471116
3612	0.09120509294
3613	0.09119497472
3614	0.09118077699
3615	0.09115516669
3616	0.09112489377
3617	0.09111832278
3618	0.09110252382
3619	0.09108228131
3620	0.09104017888
3621	0.09103337361
3622	0.09102668845
3623	0.09102205194
3624	0.09099994251
3625	0.0909893966
3626	0.09097102251
3627	0.09096822244
3628	0.09094882309
3629	0.09094527446
3630	0.09093267163
3631	0.09091971457
3632	0.0909012336
3633	0.09087628845
3634	0.09086385674
3635	0.09085279612
3636	0.09084667246
3637	0.0908303586
3638	0.09082038292
3639	0.09080255178
3640	0.09077785689
3641	0.09075966316
3642	0.09075451689
3643	0.09074643262
3644	0.09073813461
3645	0.09073648155
3646	0.09072484573
3647	0.09069872404
3648	0.09068135968
3649	0.09067054226
3650	0.09066011317
3651	0.09064480377
3652	0.09063668505
3653	0.09062910384
3654	0.09062574909
3655	0.0906121229
3656	0.09060484772
3657	0.09057319434
3658	0.09056433427
3659	0.09055479818
3660	0.09053882582
3661	0.09051024926
3662	0.09049122372
3663	0.09047461881
3664	0.09046590139
3665	0.09045953231
3666	0.09044869654
3667	0.09043966904
3668	0.09040817785
3669	0.09039434423
3670	0.09038490887
3671	0.09034014231
3672	0.09033020437
3673	0.09030901667
3674	0.09028569917
3675	0.09027049281
3676	0.09025261231
3677	0.09024497891
3678	0.09023909714
3679	0.09023249009
3680	0.09022188183
3681	0.09020301425
3682	0.09019842768
3683	0.09018638502
3684	0.09017648975
3685	0.09016624622
3686	0.09015065026
3687	0.09013480422
3688	0.0901165252
3689	0.09011089033
3690	0.09010772254
3691	0.09008378552
3692	0.09007890513
3693	0.09007292584
3694	0.09005357388
3695	0.0900337724
3696	0.09002444173
3697	0.08999255239
3698	0.08998975187
3699	0.0899885977
3700	0.08996726155
3701	0.08996536503
3702	0.08991406458
3703	0.08991051322
3704	0.08989642717
3705	0.08989077512
3706	0.08983923802
3707	0.089837947
3708	0.08983012615
3709	0.08979230792
3710	0.08976071333
3711	0.08974764906
3712	0.08974530247
3713	0.08973599726
3714	0.08973158303
3715	0.08972675236
3716	0.0897214685
3717	0.08971488804
3718	0.08965095495
3719	0.08964516032
3720	0.08962974049
3721	0.08961357137
3722	0.0896007042
3723	0.08959693634
3724	0.08958143762
3725	0.08956268981
3726	0.08954024395
3727	0.08953079303
3728	0.08950754421
3729	0.08946135598
3730	0.0894475974
3731	0.08944364424
3732	0.08943697812
3733	0.08942820859
3734	0.0894249314
3735	0.08939463267
3736	0.08938698514
3737	0.08935719199
3738	0.08934012731
3739	0.08933073131
3740	0.08931490884
3741	0.08927858183
3742	0.08926797576
3743	0.089240363
3744	0.08922157911
3745	0.08917462811
3746	0.08915400941
3747	0.0891253266
3748	0.08910615448
3749	0.08910209018
3750	0.08909098861
3751	0.0890747885
3752	0.08907322434
3753	0.08906922739
3754	0.0890674974
3755	0.08905128092
3756	0.08904824691
3757	0.08903553607
3758	0.08902903855
3759	0.08900492519
3760	0.08897825376
3761	0.0889713657
3762	0.08896480622
3763	0.08896263183
3764	0.0889456639
3765	0.08891990255
3766	0.08889940634
3767	0.08888591735
3768	0.0888794714
3769	0.08887049997
3770	0.08886820218
3771	0.0888657992
3772	0.08885938254
3773	0.08884999843
3774	0.08883648676
3775	0.08882953909
3776	0.08882565091
3777	0.08881780795
3778	0.08880746335
3779	0.08878062891
3780	0.08875924742
3781	0.08873449653
3782	0.08872975319
3783	0.08870226347
3784	0.08868598301
3785	0.08867511093
3786	0.08866037604
3787	0.08864978245
3788	0.08864494352
3789	0.08863154508
3790	0.08862680468
3791	0.08860273991
3792	0.08859375849
3793	0.08858876928
3794	0.08856904561
3795	0.08855909072
3796	0.08855674731
3797	0.08851413757
3798	0.08849267439
3799	0.08848184505
3800	0.08845674139
3801	0.08843993999
3802	0.08842717283
3803	0.08841514652
3804	0.08839761035
3805	0.088388916
3806	0.08837266325
3807	0.08834788376
3808	0.08834589803
3809	0.08834008336
3810	0.08833312316
3811	0.08830149915
3812	0.08829954883
3813	0.08829803133
3814	0.08828810179
3815	0.08827044584
3816	0.08823763818
3817	0.08820592138
3818	0.08817968498
3819	0.08816383264
3820	0.0881262728
3821	0.08810001114
3822	0.08808956228
3823	0.08806265155
3824	0.0880560859
3825	0.08803486014
3826	0.0880287699
3827	0.08799833615
3828	0.0879813982
3829	0.08797204683
3830	0.08794621428
3831	0.08791468276
3832	0.08789307556
3833	0.08786385738
3834	0.08782715569
3835	0.08778331913
3836	0.08777493116
3837	0.08774671578
3838	0.08771661111
3839	0.08771574506
3840	0.08771339207
3841	0.08769483505
3842	0.08769379476
3843	0.08768480127
3844	0.08764605722
3845	0.08763604089
3846	0.08763431258
3847	0.08762641359
3848	0.0876017174
3849	0.08759339881
3850	0.08758379944
3851	0.08756533111
3852	0.08754843146
3853	0.08752576679
3854	0.08751137464
3855	0.08749303303
3856	0.08747324049
3857	0.08746647311
3858	0.0874443634
3859	0.08742587151
3860	0.08740097316
3861	0.08738705664
3862	0.08736479893
3863	0.08734829131
3864	0.08733289726
3865	0.08732904879
3866	0.08731911472
3867	0.08728979998
3868	0.08727898871
3869	0.0872733724
3870	0.08724506295
3871	0.0872333711
3872	0.087226425
3873	0.08721106588
3874	0.08720216811
3875	0.08718036095
3876	0.08714933342
3877	0.08713849786
3878	0.08711598342
3879	0.08709869259
3880	0.0870943388
3881	0.08708652667
3882	0.08708015177
3883	0.08705658042
3884	0.08703453363
3885	0.08702107765
3886	0.08701992932
3887	0.08699123156
3888	0.08698678671
3889	0.08696552123
3890	0.08693927252
3891	0.08691481718
3892	0.0868955631
3893	0.08689009721
3894	0.08688562327
3895	0.08687680484
3896	0.08686815832
3897	0.08683392515
3898	0.08680927848
3899	0.0867946436
3900	0.08679088495
3901	0.0867868896
3902	0.08677154678
3903	0.08674320398
3904	0.08673002786
3905	0.08672297249
3906	0.08670065766
3907	0.08666687768
3908	0.08665268807
3909	0.08665172148
3910	0.08664044993
3911	0.08661885409
3912	0.08661631528
3913	0.08657731448
3914	0.08657655094
3915	0.08656595591
3916	0.08655295512
3917	0.08654003371
3918	0.08652027566
3919	0.08651479897
3920	0.08650298844
3921	0.0864944331
3922	0.08648956782
3923	0.08646434199
3924	0.08645530247
3925	0.0864418918
3926	0.08642951485
3927	0.08640898589
3928	0.08639677449
3929	0.08637159565
3930	0.0863582024
3931	0.08634877286
3932	0.08632731082
3933	0.08630742776
3934	0.08629155784
3935	0.08628599266
3936	0.08626658616
3937	0.08623542569
3938	0.08622009348
3939	0.08621350559
3940	0.08619779789
3941	0.08618959084
3942	0.08617577942
3943	0.08616879154
3944	0.08615865024
3945	0.08614842034
3946	0.08612367491
3947	0.08612327944
3948	0.08610957253
3949	0.08610084779
3950	0.08609442636
3951	0.08605982143
3952	0.08604635654
3953	0.08602801021
3954	0.08599197694
3955	0.08597065875
3956	0.08595141311
3957	0.08594909855
3958	0.08593262907
3959	0.08592920349
3960	0.08592233589
3961	0.08589412164
3962	0.08588155372
3963	0.08584030111
3964	0.08582203559
3965	0.08581049469
3966	0.08577606289
3967	0.08577284384
3968	0.08575241527
3969	0.08572460097
3970	0.085714878
3971	0.08570840296
3972	0.08570017218
3973	0.08569474463
3974	0.08567939776
3975	0.08566567669
3976	0.08565305025
3977	0.08563827363
3978	0.08561959958
3979	0.08561902735
3980	0.08558324636
3981	0.08558010544
3982	0.08556639698
3983	0.08555897351
3984	0.085535617
3985	0.08552215157
3986	0.08551850833
3987	0.08550528839
3988	0.08549878467
3989	0.08548600115
3990	0.08547388141
3991	0.08545266236
3992	0.08543326819
3993	0.08540619245
3994	0.08540175312
3995	0.08537904099
3996	0.08536681977
3997	0.08535729584
3998	0.08533065146
3999	0.08531474726
