iter	Passed	Remaining
3222	38814	9357
3223	38825	9345
3224	38837	9332
3225	38847	9320
3226	38857	9307
3227	38871	9296
3228	38881	9283
3229	38891	9271
3230	38906	9259
3231	38920	9248
3232	38934	9236
3233	38945	9224
3234	38957	9212
3235	38971	9201
3236	38983	9188
3237	38997	9177
3238	39007	9164
3239	39019	9152
3240	39029	9140
3241	39041	9128
3242	39054	9116
3243	39065	9104
3244	39077	9091
3245	39089	9079
3246	39100	9067
3247	39110	9055
3248	39123	9043
3249	39133	9030
3250	39143	9018
3251	39156	9006
3252	39169	8994
3253	39184	8983
3254	39194	8970
3255	39202	8957
3256	39211	8945
3257	39223	8933
3258	39238	8921
3259	39251	8909
3260	39262	8897
3261	39272	8885
3262	39285	8873
3263	39297	8861
3264	39309	8849
3265	39320	8836
3266	39336	8825
3267	39348	8813
3268	39360	8801
3269	39373	8789
3270	39388	8778
3271	39402	8766
3272	39413	8754
3273	39425	8742
3274	39435	8729
3275	39448	8718
3276	39460	8706
3277	39474	8694
3278	39486	8682
3279	39496	8669
3280	39507	8657
3281	39519	8645
3282	39532	8633
3283	39546	8622
3284	39560	8610
3285	39574	8599
3286	39586	8586
3287	39600	8575
3288	39615	8563
3289	39629	8552
3290	39640	8539
3291	39650	8527
3292	39660	8515
3293	39674	8503
3294	39684	8490
3295	39698	8479
3296	39713	8467
3297	39725	8455
3298	39739	8444
3299	39751	8432
3300	39765	8420
3301	39779	8408
3302	39794	8397
3303	39808	8385
3304	39821	8373
3305	39831	8361
3306	39844	8349
3307	39856	8337
3308	39869	8325
3309	39883	8314
3310	39894	8301
3311	39905	8289
3312	39916	8277
3313	39929	8265
3314	39942	8253
3315	39959	8242
3316	39971	8230
3317	39980	8217
3318	39989	8205
3319	40002	8193
3320	40018	8182
3321	40030	8170
3322	40041	8157
3323	40052	8145
3324	40062	8133
3325	40074	8120
3326	40089	8109
3327	40103	8097
3328	40118	8086
3329	40132	8074
3330	40145	8062
3331	40157	8050
3332	40170	8039
3333	40183	8027
3334	40196	8015
3335	40207	8003
3336	40221	7991
3337	40232	7979
3338	40243	7966
3339	40254	7954
3340	40265	7942
3341	40277	7930
3342	40290	7918
3343	40305	7906
3344	40317	7894
3345	40328	7882
3346	40337	7869
3347	40349	7857
3348	40362	7845
3349	40377	7834
3350	40386	7821
3351	40401	7810
3352	40415	7798
3353	40430	7787
3354	40441	7774
3355	40453	7762
3356	40467	7751
3357	40479	7739
3358	40491	7726
3359	40500	7714
3360	40512	7702
3361	40525	7690
3362	40536	7678
3363	40546	7665
3364	40557	7653
3365	40570	7641
3366	40583	7629
3367	40597	7618
3368	40613	7606
3369	40625	7594
3370	40638	7582
3371	40651	7570
3372	40662	7558
3373	40677	7547
3374	40689	7535
3375	40701	7522
3376	40715	7511
3377	40728	7499
3378	40738	7487
3379	40753	7475
3380	40767	7463
3381	40781	7452
3382	40793	7440
3383	40808	7428
3384	40821	7416
3385	40832	7404
3386	40844	7392
3387	40856	7380
3388	40870	7368
3389	40880	7356
3390	40895	7344
3391	40905	7332
3392	40917	7319
3393	40929	7308
3394	40942	7296
3395	40953	7283
3396	40965	7271
3397	40979	7260
3398	40989	7247
3399	41001	7235
3400	41013	7223
3401	41024	7211
3402	41036	7199
3403	41048	7187
3404	41059	7174
3405	41072	7162
3406	41083	7150
3407	41096	7138
3408	41108	7126
3409	41119	7114
3410	41132	7102
3411	41144	7090
3412	41155	7078
3413	41168	7066
3414	41184	7054
3415	41195	7042
3416	41207	7030
3417	41218	7018
3418	41233	7006
3419	41248	6995
3420	41257	6982
3421	41270	6970
3422	41284	6959
3423	41297	6947
3424	41308	6934
3425	41321	6923
3426	41333	6910
3427	41345	6899
3428	41358	6887
3429	41370	6875
3430	41385	6863
3431	41401	6852
3432	41414	6840
3433	41425	6827
3434	41440	6816
3435	41450	6803
3436	41461	6791
3437	41475	6779
3438	41486	6767
3439	41497	6755
3440	41510	6743
3441	41522	6731
3442	41534	6719
3443	41548	6707
3444	41559	6695
3445	41572	6683
3446	41585	6671
3447	41597	6659
3448	41610	6647
3449	41622	6635
3450	41633	6623
3451	41647	6611
3452	41659	6599
3453	41668	6586
3454	41682	6575
3455	41693	6562
3456	41707	6551
3457	41720	6539
3458	41731	6526
3459	41744	6515
3460	41758	6503
3461	41770	6491
3462	41779	6478
3463	41796	6467
3464	41811	6455
3465	41822	6443
3466	41836	6431
3467	41845	6419
3468	41856	6407
3469	41869	6395
3470	41881	6383
3471	41893	6370
3472	41908	6359
3473	41920	6347
3474	41930	6334
3475	41946	6323
3476	41960	6311
3477	41973	6299
3478	41985	6287
3479	41996	6275
3480	42009	6263
3481	42022	6251
3482	42032	6239
3483	42043	6226
3484	42054	6214
3485	42063	6202
3486	42078	6190
3487	42090	6178
3488	42103	6166
3489	42116	6154
3490	42128	6142
3491	42138	6130
3492	42152	6118
3493	42164	6106
3494	42178	6094
3495	42190	6082
3496	42204	6070
3497	42217	6058
3498	42230	6046
3499	42244	6034
3500	42257	6023
3501	42269	6010
3502	42283	5999
3503	42295	5986
3504	42308	5975
3505	42324	5963
3506	42336	5951
3507	42348	5939
3508	42360	5927
3509	42372	5915
3510	42386	5903
3511	42398	5891
3512	42410	5879
3513	42422	5867
3514	42435	5855
3515	42447	5843
3516	42459	5831
3517	42471	5818
3518	42481	5806
3519	42495	5794
3520	42506	5782
3521	42523	5771
3522	42533	5758
3523	42544	5746
3524	42556	5734
3525	42569	5722
3526	42580	5710
3527	42591	5698
3528	42603	5686
3529	42616	5674
3530	42627	5661
3531	42639	5649
3532	42651	5637
3533	42663	5625
3534	42678	5614
3535	42690	5601
3536	42703	5590
3537	42715	5577
3538	42726	5565
3539	42738	5553
3540	42753	5541
3541	42762	5529
3542	42777	5517
3543	42789	5505
3544	42801	5493
3545	42815	5481
3546	42826	5469
3547	42837	5457
3548	42849	5445
3549	42861	5433
3550	42874	5421
3551	42885	5409
3552	42894	5396
3553	42908	5384
3554	42923	5372
3555	42936	5361
3556	42946	5348
3557	42957	5336
3558	42969	5324
3559	42981	5312
3560	42993	5300
3561	43003	5287
3562	43016	5275
3563	43025	5263
3564	43038	5251
3565	43051	5239
3566	43061	5227
3567	43070	5214
3568	43083	5202
3569	43097	5191
3570	43110	5179
3571	43120	5166
3572	43135	5155
3573	43148	5143
3574	43163	5131
3575	43173	5118
3576	43181	5106
3577	43192	5094
3578	43210	5082
3579	43221	5070
3580	43233	5058
3581	43246	5046
3582	43260	5034
3583	43272	5022
3584	43286	5010
3585	43299	4998
3586	43311	4986
3587	43325	4974
3588	43336	4962
3589	43347	4950
3590	43361	4938
3591	43372	4926
3592	43384	4914
3593	43396	4902
3594	43407	4890
3595	43419	4878
3596	43431	4865
3597	43441	4853
3598	43452	4841
3599	43466	4829
3600	43478	4817
3601	43492	4805
3602	43505	4793
3603	43517	4781
3604	43529	4769
3605	43541	4757
3606	43552	4745
3607	43561	4732
3608	43575	4720
3609	43591	4709
3610	43603	4697
3611	43616	4685
3612	43629	4673
3613	43641	4661
3614	43652	4649
3615	43664	4636
3616	43678	4625
3617	43690	4612
3618	43703	4601
3619	43716	4589
3620	43732	4577
3621	43743	4565
3622	43753	4552
3623	43763	4540
3624	43775	4528
3625	43788	4516
3626	43800	4504
3627	43812	4492
3628	43824	4480
3629	43837	4468
3630	43847	4456
3631	43859	4443
3632	43872	4431
3633	43886	4420
3634	43898	4408
3635	43909	4395
3636	43920	4383
3637	43933	4371
3638	43947	4359
3639	43959	4347
3640	43969	4335
3641	43981	4323
3642	43992	4311
3643	44003	4298
3644	44014	4286
3645	44024	4274
3646	44034	4262
3647	44044	4249
3648	44060	4238
3649	44072	4226
3650	44085	4214
3651	44095	4201
3652	44107	4189
3653	44118	4177
3654	44131	4165
3655	44142	4153
3656	44155	4141
3657	44167	4129
3658	44182	4117
3659	44194	4105
3660	44205	4093
3661	44219	4081
3662	44233	4069
3663	44247	4057
3664	44259	4045
3665	44272	4033
3666	44283	4021
3667	44297	4009
3668	44313	3997
3669	44326	3985
3670	44337	3973
3671	44350	3961
3672	44360	3949
3673	44373	3937
3674	44388	3925
3675	44399	3913
3676	44410	3901
3677	44420	3888
3678	44434	3876
3679	44447	3864
3680	44460	3852
3681	44473	3840
3682	44486	3828
3683	44498	3816
3684	44511	3804
3685	44524	3792
3686	44536	3780
3687	44548	3768
3688	44562	3756
3689	44575	3744
3690	44591	3733
3691	44604	3721
3692	44617	3709
3693	44628	3696
3694	44641	3684
3695	44654	3672
3696	44666	3660
3697	44680	3648
3698	44691	3636
3699	44702	3624
3700	44715	3612
3701	44728	3600
3702	44741	3588
3703	44753	3576
3704	44767	3564
3705	44781	3552
3706	44798	3540
3707	44815	3529
3708	44827	3517
3709	44840	3505
3710	44852	3492
3711	44863	3480
3712	44876	3468
3713	44888	3456
3714	44899	3444
3715	44913	3432
3716	44927	3420
3717	44940	3408
3718	44952	3396
3719	44963	3384
3720	44980	3372
3721	44992	3360
3722	45003	3348
3723	45018	3336
3724	45030	3324
3725	45044	3312
3726	45058	3300
3727	45072	3288
3728	45084	3276
3729	45096	3264
3730	45104	3251
3731	45119	3240
3732	45131	3227
3733	45144	3215
3734	45154	3203
3735	45166	3191
3736	45180	3179
3737	45193	3167
3738	45207	3155
3739	45225	3143
3740	45237	3131
3741	45252	3120
3742	45264	3107
3743	45277	3095
3744	45288	3083
3745	45300	3071
3746	45314	3059
3747	45327	3047
3748	45338	3035
3749	45349	3023
3750	45361	3011
3751	45373	2999
3752	45384	2986
3753	45396	2974
3754	45406	2962
3755	45418	2950
3756	45431	2938
3757	45446	2926
3758	45457	2914
3759	45469	2902
3760	45484	2890
3761	45496	2878
3762	45506	2866
3763	45517	2853
3764	45530	2841
3765	45543	2829
3766	45555	2817
3767	45567	2805
3768	45579	2793
3769	45592	2781
3770	45607	2769
3771	45627	2757
3772	45638	2745
3773	45650	2733
3774	45662	2721
3775	45674	2709
3776	45685	2697
3777	45697	2685
3778	45709	2673
3779	45721	2661
3780	45735	2649
3781	45746	2636
3782	45757	2624
3783	45770	2612
3784	45784	2600
3785	45797	2588
3786	45811	2576
3787	45824	2564
3788	45833	2552
3789	45845	2540
3790	45856	2528
3791	45869	2516
3792	45881	2503
3793	45894	2491
3794	45905	2479
3795	45916	2467
3796	45928	2455
3797	45940	2443
3798	45952	2431
3799	45964	2419
3800	45976	2407
3801	45987	2394
3802	45998	2382
3803	46011	2370
3804	46022	2358
3805	46036	2346
3806	46055	2334
3807	46068	2322
3808	46077	2310
3809	46093	2298
3810	46106	2286
3811	46118	2274
3812	46128	2262
3813	46139	2250
3814	46151	2237
3815	46164	2225
3816	46174	2213
3817	46187	2201
3818	46198	2189
3819	46212	2177
3820	46225	2165
3821	46239	2153
3822	46251	2141
3823	46266	2129
3824	46279	2117
3825	46294	2105
3826	46304	2093
3827	46319	2081
3828	46332	2069
3829	46344	2057
3830	46355	2044
3831	46368	2032
3832	46378	2020
3833	46392	2008
3834	46405	1996
3835	46417	1984
3836	46427	1972
3837	46439	1960
3838	46452	1948
3839	46462	1935
3840	46473	1923
3841	46486	1911
3842	46496	1899
3843	46507	1887
3844	46523	1875
3845	46535	1863
3846	46548	1851
3847	46557	1839
3848	46569	1826
3849	46582	1814
3850	46597	1802
3851	46609	1790
3852	46621	1778
3853	46634	1766
3854	46648	1754
3855	46661	1742
3856	46673	1730
3857	46685	1718
3858	46700	1706
3859	46715	1694
3860	46728	1682
3861	46740	1670
3862	46752	1658
3863	46767	1646
3864	46778	1633
3865	46794	1621
3866	46807	1609
3867	46820	1597
3868	46831	1585
3869	46844	1573
3870	46859	1561
3871	46871	1549
3872	46882	1537
3873	46893	1525
3874	46906	1513
3875	46918	1501
3876	46927	1488
3877	46938	1476
3878	46950	1464
3879	46963	1452
3880	46976	1440
3881	46988	1428
3882	46999	1416
3883	47015	1404
3884	47028	1392
3885	47041	1380
3886	47052	1367
3887	47065	1355
3888	47078	1343
3889	47091	1331
3890	47102	1319
3891	47112	1307
3892	47126	1295
3893	47137	1283
3894	47149	1271
3895	47160	1258
3896	47173	1246
3897	47186	1234
3898	47196	1222
3899	47210	1210
3900	47222	1198
3901	47233	1186
3902	47246	1174
3903	47256	1162
3904	47267	1149
3905	47280	1137
3906	47291	1125
3907	47303	1113
3908	47315	1101
3909	47327	1089
3910	47339	1077
3911	47351	1065
3912	47365	1053
3913	47378	1041
3914	47388	1028
3915	47402	1016
3916	47416	1004
3917	47426	992
3918	47437	980
3919	47448	968
3920	47460	956
3921	47468	944
3922	47483	932
3923	47495	919
3924	47506	907
3925	47518	895
3926	47531	883
3927	47547	871
3928	47571	859
3929	47594	847
3930	47614	835
3931	47628	823
3932	47638	811
3933	47649	799
3934	47664	787
3935	47675	775
3936	47689	763
3937	47702	751
3938	47713	738
3939	47725	726
3940	47737	714
3941	47748	702
3942	47759	690
3943	47771	678
3944	47782	666
3945	47796	654
3946	47811	642
3947	47819	629
3948	47830	617
3949	47843	605
3950	47855	593
3951	47867	581
3952	47878	569
3953	47890	557
3954	47905	545
3955	47913	532
3956	47928	520
3957	47941	508
3958	47954	496
3959	47964	484
3960	47974	472
3961	47986	460
3962	47997	448
3963	48013	436
3964	48029	423
3965	48041	411
3966	48054	399
3967	48070	387
3968	48081	375
3969	48094	363
3970	48104	351
3971	48115	339
3972	48126	327
3973	48142	314
3974	48155	302
3975	48167	290
3976	48179	278
3977	48194	266
3978	48206	254
3979	48218	242
3980	48231	230
3981	48240	218
3982	48253	205
3983	48264	193
3984	48277	181
3985	48288	169
3986	48301	157
3987	48310	145
3988	48321	133
3989	48334	121
3990	48346	109
3991	48358	96
3992	48368	84
3993	48382	72
3994	48394	60
3995	48408	48
3996	48420	36
3997	48432	24
3998	48444	12
3999	48456	0
